word,Frequency,class_label
Governments,"	3",2
Governor,"	2",2
Govt,"	1",2
Grade,"	1",2
Grading,"	1",2
Graft,"	1",2
Graham,"	7",2
Gramscianism,"	1",2
Grant,"	2",2
Grapus,"	1",2
Grassroots,"	1",2
Gray,"	2",2
Grazyna,"	1",2
Great,"	9",2
Greater,"	1",2
Greece,"	6",2
Greek,"	14",2
Greeks,"	1",2
Green,"	8",2
Greenpeace,"	1",2
Greenwood,"	1",2
Greg,"	1",2
Gregoire,"	1",2
Gregory,"	1",2
Grey,"	1",2
Gridlocked,"	1",2
Grooming,"	1",2
Grossman,"	2",2
Grote,"	1",2
Grotesque,"	3",2
Grounding,"	1",2
Group,"	17",2
Groups,"	5",2
Growing,"	1",2
Growth,"	2",2
Groys,"	5",2
Gruyter,"	1",2
Guam,"	1",2
Guangxi,"	1",2
Guard,"	1",2
Guardia,"	1",2
Guardian,"	9",2
Guatemalan,"	1",2
Guevarism,"	1",2
Guidance,"	2",2
Guide,"	5",2
Guided,"	1",2
Guidelines,"	1",2
Guild,"	1",2
Gulf,"	1",2
Gun,"	3",2
Guns,"	1",2
Gurr,"	1",2
Gutenberg,"	2",2
Gutenburg,"	2",2
Guti,"	1",2
Gutu,"	1",2
Guy,"	3",2
Guzm,"	1",2
H,"	15",2
HAI,"	1",2
HESFES,"	1",2
HIll,"	1",2
HOL,"	4",2
HOLMES,"	1",2
HON,"	1",2
HUN,"	1",2
Haas,"	3",2
Habermas,"	4",2
Habsburg,"	1",2
Hackett,"	2",2
Hacktivism,"	1",2
Hacktivismo,"	1",2
Hacktivist,"	1",2
Hailed,"	1",2
Haiti,"	1",2
Haldane,"	1",2
Half,"	1",2
Hall,"	4",2
Hallin,"	13",2
Hamburg,"	4",2
Hamburgische,"	2",2
Hamburgs,"	1",2
Hamilton,"	2",2
Hammel,"	1",2
Hampshire,"	7",2
Hampton,"	2",2
Hand,"	1",2
Handbook,"	3",2
Handbooks,"	1",2
Handicap,"	2",2
Handicaps,"	2",2
Handler,"	1",2
Handover,"	1",2
Hands,"	1",2
Hannah,"	2",2
Hans,"	2",2
Hansen,"	1",2
Happened,"	1",2
Happens,"	1",2
Harare,"	1",2
Harbridge,"	1",2
Harding,"	4",2
Hardy,"	4",2
Harff,"	1",2
Haringey,"	1",2
Harland,"	1",2
Harm,"	5",2
Harms,"	2",2
Harold,"	2",2
Harper,"	3",2
HarperCollins,"	1",2
Harris,"	3",2
Harrisburg,"	1",2
Harrison,"	1",2
Harry,"	2",2
Harsanyi,"	1",2
Hart,"	2",2
Harvard,"	5",2
Harvey,"	3",2
Has,"	2",2
Hasbara,"	1",2
Hasen,"	1",2
Have,"	3",2
Haven,"	1",2
Having,"	4",2
Hawaiian,"	3",2
Hawkes,"	5",2
Haymarket,"	1",2
Hazel,"	2",2
He,"	20",2
Head,"	6",2
Heads,"	3",2
Headscarves,"	1",2
Health,"	13",2
Healthcare,"	1",2
Healy,"	1",2
Heart,"	1",2
Heavily,"	1",2
Heavy,"	1",2
Hegel,"	2",2
Hegemonic,"	2",2
Heidegger,"	1",2
HeinOnline,"	2",2
Helga,"	1",2
Hellinger,"	1",2
Hence,"	1",2
Hendrix,"	1",2
Henrik,"	2",2
Henry,"	6",2
Her,"	2",2
Herb,"	1",2
Herbert,"	2",2
Herbst,"	1",2
Here,"	1",2
Hereditary,"	1",2
Herein,"	1",2
Heritage,"	1",2
Hermeneutics,"	1",2
Hero,"	1",2
Herodotus,"	1",2
Heroes,"	2",2
Herzl,"	1",2
Hesiod,"	1",2
Hetherington,"	2",2
Hetty,"	2",2
Heureaux,"	1",2
Hibbing,"	1",2
Hierarchical,"	1",2
High,"	6",2
Higher,"	2",2
Highmore,"	2",2
Highton,"	1",2
Hijack,"	1",2
Hilde,"	1",2
Hill,"	6",2
Hillary,"	1",2
Hillcroft,"	1",2
Hillingdon,"	5",2
Himmelfarb,"	1",2
Hindi,"	1",2
Hindmarsh,"	1",2
Hindu,"	1",2
Hindutva,"	1",2
Hippo,"	1",2
Hirano,"	1",2
Hirshberg,"	1",2
His,"	4",2
Hispanics,"	3",2
Historian,"	1",2
Historical,"	8",2
Historically,"	6",2
History,"	30",2
HistoryOfPR,"	1",2
Hitler,"	3",2
Ho,"	2",2
Hoax,"	2",2
Hobbes,"	8",2
Hobbess,"	1",2
Hoff,"	4",2
Hoffer,"	1",2
Hoffman,"	3",2
Hoffmann,"	1",2
Hogan,"	2",2
Hogwood,"	2",2
Hollander,"	2",2
Hollifield,"	1",2
Hollingsworth,"	1",2
Holmana,"	2",2
Holmes,"	1",2
Holocaust,"	2",2
Holstein,"	1",2
Holyoke,"	1",2
Home,"	6",2
HomeOfficePop,"	1",2
Homelessness,"	1",2
Homer,"	1",2
Homeschooled,"	1",2
Homicide,"	1",2
Honest,"	1",2
Hopkins,"	3",2
Horowitz,"	2",2
Hosni,"	1",2
Hotel,"	1",2
Houndmills,"	2",2
House,"	32",2
Householder,"	1",2
Houston,"	2",2
How,"	27",2
Howard,"	3",2
Howe,"	1",2
However,"	35",2
Howland,"	2",2
Hoxha,"	1",2
Html,"	5",2
Hubbard,"	3",2
Hudson,"	1",2
Hudud,"	1",2
Huey,"	1",2
Huffington,"	1",2
Hugo,"	2",2
Human,"	53",2
Humane,"	3",2
Humanities,"	1",2
Humanity,"	2",2
Hume,"	1",2
Humorous,"	1",2
Hundal,"	2",2
Hung,"	1",2
Hungary,"	3",2
Hunt,"	1",2
Huntington,"	1",2
Hurricane,"	1",2
Hussein,"	1",2
Husting,"	1",2
Hyatt,"	1",2
Hypatus,"	1",2
Hypothesis,"	2",2
I,"	25",2
IAST,"	5",2
IBD,"	1",2
ICC,"	1",2
ICF,"	2",2
ICJ,"	9",2
ICR,"	2",2
ID,"	2",2
IDS,"	1",2
IDSWorkingPaper,"	1",2
IFA,"	1",2
IGA,"	5",2
II,"	19",2
IIASA,"	1",2
III,"	2",2
IL,"	1",2
IN,"	2",2
INA,"	1",2
IND,"	1",2
INI,"	1",2
IO,"	1",2
IRA,"	1",2
IRE,"	1",2
IRN,"	1",2
IRQ,"	1",2
ISBN,"	34",2
ISL,"	1",2
ISR,"	1",2
ISRO,"	2",2
ISS,"	20",2
ISSN,"	3",2
ISeveral,"	1",2
IT,"	2",2
ITA,"	1",2
ITLOS,"	1",2
IV,"	2",2
Ian,"	2",2
Icarus,"	1",2
Icon,"	1",2
Iconography,"	1",2
Idaho,"	3",2
Idealism,"	2",2
Ideas,"	3",2
Identification,"	2",2
Identity,"	3",2
Ideological,"	4",2
Ideologies,"	4",2
Ideology,"	11",2
If,"	9",2
Iff,"	1",2
Igor,"	1",2
Il,"	1",2
Ill,"	2",2
Illinois,"	3",2
Illness,"	1",2
Illusion,"	1",2
Illustrates,"	1",2
Image,"	4",2
Images,"	2",2
Imagining,"	1",2
Imanol,"	1",2
Immediate,"	2",2
Immigrant,"	1",2
Immigration,"	7",2
Impact,"	2",2
Impairment,"	2",2
Impairments,"	2",2
Imperial,"	2",2
Implementation,"	1",2
Implications,"	2",2
Importance,"	1",2
Impromptu,"	2",2
Improving,"	1",2
Imre,"	1",2
In,"	149",2
Inc,"	10",2
Incarceration,"	1",2
Incendiary,"	2",2
Included,"	1",2
Includes,"	2",2
Including,"	1",2
Inclusive,"	1",2
Income,"	1",2
Increasing,"	1",2
Incumbent,"	1",2
Indeed,"	1",2
Independence,"	5",2
Independent,"	4",2
Index,"	4",2
India,"	10",2
Indian,"	2",2
Indiana,"	1",2
Indianapolis,"	2",2
Indianna,"	1",2
Indias,"	2",2
Indiegogo,"	1",2
Indigenous,"	2",2
Indirect,"	1",2
Individual,"	1",2
IndividualEquality,"	1",2
Individualism,"	2",2
Individualist,"	1",2
Individuals,"	3",2
Indonesia,"	2",2
Indoor,"	2",2
Indophile,"	1",2
Industrial,"	2",2
Industrialisation,"	1",2
Industry,"	3",2
Indybay,"	1",2
Ine,"	1",2
Inequality,"	4",2
Infantile,"	1",2
Infighting,"	2",2
Influence,"	12",2
Influences,"	1",2
Influential,"	2",2
Influentials,"	1",2
Infobox,"	1",2
Information,"	7",2
Informative,"	1",2
Infosocialism,"	1",2
Inge,"	1",2
Inglehart,"	3",2
Ingold,"	4",2
Ingold1996p19,"	1",2
Ingold1996p9,"	1",2
Ingrid,"	1",2
Inherit,"	3",2
Initially,"	2",2
Initiative,"	2",2
Innocent,"	1",2
Innovation,"	1",2
Innovations,"	1",2
Inquisition,"	1",2
Inspection,"	2",2
Instant,"	1",2
Instead,"	3",2
Institute,"	24",2
Institution,"	7",2
Institutional,"	4",2
Institutions,"	1",2
Insure,"	1",2
Insurgent,"	1",2
Integral,"	3",2
Integrity,"	1",2
Intelligence,"	1",2
Inter,"	4",2
Intercollegiate,"	1",2
Interdisciplinary,"	1",2
Interest,"	11",2
Intergovernmental,"	4",2
Interkosmos,"	1",2
Internacional,"	1",2
Internal,"	1",2
International,"	148",2
InternationalCriminalandHumanita,"	1",2
Internationale,"	1",2
Internationalism,"	1",2
Internationalist,"	1",2
Internet,"	9",2
Interpersonal,"	1",2
Interpretation,"	5",2
Intersectionality,"	2",2
Intervention,"	1",2
Interwar,"	1",2
Intragroup,"	1",2
Introducing,"	2",2
Introduction,"	8",2
Investment,"	2",2
Invisible,"	1",2
Involvement,"	1",2
Ion,"	1",2
Iowa,"	1",2
Iran,"	2",2
Iranian,"	1",2
Iraq,"	2",2
Iraqgate,"	1",2
Ireland,"	6",2
Irish,"	4",2
Irony,"	3",2
Is,"	8",2
Islam,"	3",2
Islamic,"	6",2
Islamism,"	1",2
Island,"	7",2
Islands,"	2",2
Isnt,"	2",2
Isolationism,"	1",2
Israel,"	5",2
Israeli,"	4",2
Issue,"	5",2
Issues,"	1",2
It,"	48",2
Italian,"	13",2
Italy,"	9",2
Its,"	3",2
J,"	54",2
JAM,"	1",2
JAMPAC,"	1",2
JAMPACs,"	2",2
JAXA,"	6",2
JH,"	1",2
JJ,"	1",2
JOHN,"	1",2
JOR,"	1",2
JPG,"	2",2
JPN,"	1",2
JSTOR,"	3",2
Jack,"	5",2
Jackson,"	3",2
Jacob,"	1",2
Jacobs,"	1",2
Jacques,"	5",2
Jakob,"	3",2
Jamahiriya,"	1",2
James,"	17",2
Jamie,"	1",2
Jamil,"	1",2
Jan,"	11",2
Janadesh,"	2",2
Jane,"	1",2
Janet,"	1",2
Janine,"	1",2
January,"	47",2
Japan,"	11",2
Japanese,"	2",2
Jared,"	1",2
Jarislowsky,"	1",2
Jason,"	3",2
Jay,"	3",2
Jean,"	5",2
Jeff,"	2",2
Jefferson,"	1",2
Jeffersonian,"	1",2
Jeffrey,"	1",2
Jenks,"	6",2
Jennifer,"	2",2
Jensen,"	3",2
Jeremy,"	2",2
Jerome,"	1",2
Jerry,"	1",2
Jersey,"	3",2
Jerusalem,"	1",2
Jessica,"	1",2
Jesus,"	1",2
Jew,"	4",2
Jewett,"	1",2
Jewish,"	30",2
Jews,"	23",2
Jha,"	2",2
Jim,"	4",2
Jingyan,"	1",2
Joachim,"	1",2
Joan,"	1",2
Joana,"	1",2
Joanna,"	4",2
Joaqu,"	1",2
Joe,"	1",2
Joel,"	5",2
Johannes,"	1",2
John,"	39",2
Johns,"	3",2
Johnson,"	5",2
Johnston,"	2",2
Joint,"	4",2
Jon,"	3",2
Jonas,"	1",2
Jonathan,"	3",2
Jones,"	5",2
Joness,"	1",2
Jordan,"	3",2
Jorde,"	2",2
Jos,"	1",2
Josef,"	3",2
Joseph,"	13",2
Josey,"	1",2
Jostein,"	1",2
Journal,"	37",2
Journalism,"	5",2
Journals,"	1",2
Joy,"	3",2
Jr,"	7",2
Juan,"	1",2
Judaism,"	2",2
Judge,"	2",2
Judgements,"	2",2
Judges,"	2",2
Judicial,"	10",2
Judiciary,"	2",2
Judy,"	1",2
Julia,"	9",2
Julian,"	1",2
Juliana,"	1",2
Julias,"	1",2
Julius,"	1",2
July,"	14",2
Jun,"	1",2
June,"	22",2
Junge,"	1",2
Junior,"	1",2
Junta,"	2",2
Jura,"	1",2
Jurgen,"	1",2
Jurisdiction,"	1",2
Just,"	3",2
Justice,"	29",2
Justin,"	1",2
Juul,"	2",2
K,"	13",2
KARI,"	1",2
KAZ,"	1",2
KEN,"	1",2
KG,"	1",2
KGZ,"	1",2
KIR,"	1",2
KNA,"	1",2
KUW,"	1",2
Kaarina,"	2",2
Kaeser,"	2",2
Kaiser,"	1",2
Kakadu,"	1",2
Kallis,"	1",2
Kambanji,"	1",2
Kanagawa,"	1",2
Kantian,"	1",2
Kantorowicz,"	3",2
Kappa,"	2",2
Karabakh,"	1",2
Karakola,"	1",2
Karelian,"	1",2
Karen,"	1",2
Kari,"	1",2
Karl,"	8",2
Kath,"	1",2
Katha,"	2",2
Kathleen,"	1",2
Katrin,"	2",2
Katrina,"	1",2
Kats,"	1",2
Katz,"	13",2
Kau,"	1",2
Kaufmann,"	16",2
Kaufmanns,"	1",2
Kay,"	1",2
Keefer,"	1",2
Keep,"	1",2
Kegan,"	1",2
Keith,"	2",2
Keller,"	2",2
Kemmelmeier,"	1",2
Kempen,"	3",2
Kennedy,"	1",2
Kenneth,"	2",2
Kentucky,"	1",2
Kenyan,"	1",2
Kerik,"	1",2
Kerina,"	2",2
Kevin,"	3",2
Kevinmcdonald,"	1",2
Key,"	3",2
Keynesian,"	1",2
Khayyam,"	1",2
Kib,"	1",2
Kids,"	1",2
Kill,"	3",2
Killing,"	3",2
Kim,"	1",2
Kimberly,"	1",2
Kimura,"	1",2
King,"	5",2
Kingdom,"	22",2
Kingmaker,"	1",2
Kings,"	6",2
Kingsford,"	1",2
Kingship,"	1",2
Kinsale,"	1",2
Klaas,"	1",2
Klandemans,"	1",2
Klemens,"	1",2
Knack,"	1",2
Knapp,"	2",2
Knitting,"	1",2
Know,"	3",2
Knowledge,"	1",2
Kohak,"	2",2
Korea,"	4",2
Korean,"	4",2
Kosovo,"	1",2
Kossmann,"	1",2
Kousser,"	1",2
Krai,"	2",2
Krain,"	1",2
Krajewski,"	1",2
Krasnoyarsk,"	1",2
Kremlinology,"	1",2
Kritik,"	3",2
Kropotkin,"	2",2
Krueger,"	1",2
Krum,"	1",2
Krumov,"	1",2
Ku,"	1",2
Kuchma,"	1",2
Kulacki,"	1",2
Kurdish,"	1",2
Kurdistan,"	1",2
Kurt,"	1",2
Kyle,"	4",2
L,"	37",2
LAO,"	1",2
LAT,"	1",2
LAYMAN,"	1",2
LBR,"	1",2
LCA,"	1",2
LES,"	1",2
LFB,"	1",2
LGBT,"	2",2
LIB,"	1",2
LID,"	1",2
LIE,"	1",2
LKA,"	1",2
LL,"	2",2
LTU,"	1",2
LUX,"	1",2
La,"	4",2
LaRose,"	2",2
Labor,"	1",2
Labour,"	6",2
Lacan,"	1",2
Lad,"	2",2
Laissez,"	3",2
Lakatos,"	1",2
Lake,"	1",2
Lakoff,"	1",2
Lamb,"	5",2
Lameth,"	1",2
Lancaster,"	1",2
Land,"	3",2
Landesparlament,"	1",2
Landesparlamente,"	1",2
Landmark,"	1",2
Landmine,"	1",2
Landscape,"	1",2
Landscapes,"	1",2
Landslide,"	1",2
Lane,"	1",2
Lange,"	1",2
Langer,"	1",2
Language,"	4",2
Lanham,"	2",2
Lansing,"	1",2
Lanson,"	1",2
Larimer,"	1",2
Larry,"	2",2
Lars,"	1",2
Lasnik,"	1",2
Lasswell,"	1",2
Later,"	2",2
Latest,"	1",2
Latin,"	13",2
Latinisation,"	1",2
Latinization,"	1",2
Latinized,"	1",2
Lauds,"	1",2
Laughter,"	1",2
Launch,"	2",2
Laundering,"	9",2
Laura,"	2",2
Lauren,"	1",2
Laurent,"	1",2
Laurie,"	2",2
Law,"	66",2
Lawless,"	1",2
Lawmaker,"	1",2
Lawrence,"	6",2
Laws,"	5",2
Lawyer,"	1",2
Lawyers,"	1",2
Laxenburg,"	1",2
Layman,"	3",2
Layton,"	1",2
Lazarfelds,"	1",2
Lazarsfeld,"	24",2
Lazarsfelds,"	1",2
Leader,"	2",2
Leaderless,"	1",2
Leaders,"	3",2
Leadership,"	1",2
Leading,"	1",2
Leads,"	1",2
League,"	12",2
Leahy,"	1",2
Leap,"	1",2
Learned,"	1",2
Learning,"	5",2
Lebanon,"	2",2
Lebed,"	1",2
Lectern,"	1",2
Lecture,"	1",2
Lectures,"	1",2
Ledesma,"	1",2
Lee,"	4",2
Leeds,"	1",2
Leege,"	1",2
Left,"	28",2
Legal,"	12",2
Legality,"	1",2
Legend,"	1",2
Legislacao,"	2",2
Legislates,"	1",2
Legislation,"	5",2
Legislative,"	20",2
Legislator,"	2",2
Legislature,"	7",2
Legislatures,"	2",2
Legitimacy,"	1",2
Legitimating,"	1",2
Legitimation,"	1",2
Leigh,"	1",2
Leiper,"	1",2
Leisure,"	1",2
Lemas,"	1",2
Length,"	1",2
Lenin,"	3",2
Leninism,"	1",2
Leon,"	2",2
Leonard,"	1",2
Lerum,"	2",2
LerumDworkin2009,"	1",2
Les,"	1",2
Lesser,"	1",2
Lessons,"	1",2
Lestetico,"	1",2
Lesthaeghe,"	1",2
Lets,"	1",2
Letter,"	1",2
Letters,"	1",2
Letting,"	6",2
Lettrism,"	1",2
Leuprecht,"	1",2
Level,"	1",2
Levellers,"	1",2
Levels,"	1",2
Leviathan,"	9",2
Levinson,"	1",2
Levy,"	3",2
Lewis,"	8",2
Lexicon,"	3",2
Lexington,"	1",2
LexisNexis,"	1",2
Ley,"	1",2
Li,"	1",2
Libby,"	2",2
Libbys,"	2",2
Liberal,"	11",2
Liberalism,"	8",2
Liberals,"	1",2
Liberation,"	5",2
Liberman,"	1",2
Libertarian,"	7",2
Libertarianism,"	4",2
Libertarians,"	1",2
Liberty,"	6",2
Libraries,"	2",2
Library,"	6",2
Licensing,"	8",2
Liddell,"	3",2
Liebau,"	2",2
Lieber,"	2",2
Lies,"	1",2
Life,"	4",2
Light,"	1",2
Limited,"	5",2
Limits,"	7",2
Lincoln,"	3",2
Lincolns,"	1",2
Linda,"	2",2
Lindley,"	1",2
Lindlof,"	1",2
Line,"	1",2
Linestanding,"	1",2
Linguistics,"	1",2
Linke,"	1",2
Links,"	2",2
Lion,"	1",2
Lippmann,"	2",2
Liquid,"	1",2
Lisbon,"	1",2
Lishenets,"	1",2
List,"	20",2
Literal,"	1",2
Literary,"	1",2
Literature,"	2",2
Lithuania,"	1",2
Litmus,"	1",2
Little,"	1",2
Littlefield,"	1",2
Live,"	2",2
Liverpool,"	2",2
Living,"	1",2
Livy,"	1",2
Lloyd,"	3",2
Lloyds,"	1",2
Lobby,"	6",2
LobbyControl,"	2",2
LobbyPedia,"	1",2
Lobbying,"	23",2
Lobbyingregister,"	1",2
Lobbyism,"	2",2
Lobbyist,"	2",2
Lobbyists,"	6",2
Local,"	4",2
Localism,"	3",2
Locke,"	4",2
Lockes,"	1",2
Locking,"	1",2
Logically,"	1",2
Logos,"	1",2
Loichinger,"	1",2
Lok,"	2",2
Lolita,"	1",2
Lombardi,"	1",2
Londa,"	2",2
London,"	51",2
Long,"	3",2
Longer,"	1",2
Longman,"	3",2
Looking,"	3",2
Looks,"	2",2
Loop,"	1",2
Lord,"	2",2
Lorde,"	1",2
Lords,"	1",2
Lorenz,"	1",2
Los,"	1",2
Lost,"	1",2
Lothian,"	1",2
Lott,"	1",2
Louis,"	5",2
Louisiana,"	3",2
Love,"	2",2
Lower,"	2",2
Lowery,"	2",2
Lt,"	1",2
Ltd,"	4",2
Luce,"	1",2
Luck,"	1",2
Ludwig,"	1",2
Lukes,"	1",2
Lumby,"	2",2
Luneburg,"	2",2
Lurch,"	1",2
Lusophilia,"	1",2
Luther,"	2",2
Luxemburg,"	3",2
Luxemburgism,"	1",2
Lyall,"	2",2
Lying,"	1",2
Lynch,"	3",2
Lynne,"	1",2
Lyon,"	1",2
Lysistrata,"	1",2
M,"	27",2
MA,"	2",2
MAD,"	1",2
MAR,"	1",2
MAS,"	1",2
MCs,"	1",2
MD,"	2",2
MDA,"	1",2
MDV,"	1",2
MEX,"	1",2
MGL,"	1",2
MHL,"	1",2
MINORITY,"	1",2
MIR,"	1",2
MIT,"	4",2
MKD,"	1",2
MLI,"	1",2
MLT,"	1",2
MMR,"	2",2
MNE,"	1",2
MON,"	1",2
MOU,"	6",2
MOZ,"	1",2
MP,"	2",2
MPs,"	2",2
MR,"	1",2
MRT,"	1",2
MSNBC,"	1",2
MUNICIPALITIES,"	1",2
MUS,"	1",2
MUS264,"	1",2
MVDDS,"	1",2
MWD,"	1",2
MWI,"	1",2
MYA,"	1",2
Mabbett,"	1",2
MacLean,"	1",2
Maccari,"	2",2
Macedonia,"	1",2
Macfadden,"	1",2
Machiavelli,"	3",2
Machiavellian,"	1",2
Machiavellianism,"	1",2
Machine,"	1",2
Mack,"	1",2
Mackenzie,"	1",2
Macmillan,"	10",2
Made,"	1",2
Madison,"	4",2
Madness,"	1",2
Magadan,"	1",2
Magazine,"	3",2
Magic,"	1",2
Magna,"	1",2
Mahatma,"	1",2
Mahmoud,"	2",2
Mail,"	1",2
Maimonides,"	1",2
Main,"	24",2
Maine,"	3",2
Mainstreaming,"	2",2
Maistre,"	2",2
Majesty,"	1",2
Majestys,"	1",2
Major,"	2",2
Majoritarianism,"	1",2
Majority,"	2",2
Make,"	1",2
Makers,"	2",2
Making,"	5",2
Malaysia,"	1",2
Malcolm,"	1",2
Malden,"	2",2
Male,"	1",2
Malicious,"	1",2
Mam,"	1",2
Man,"	5",2
Management,"	7",2
Managing,"	1",2
Manchester,"	4",2
Manchukuo,"	2",2
Mancini,"	13",2
Mandate,"	1",2
Mandell,"	1",2
Manica,"	1",2
Manifest,"	3",2
Manifesto,"	5",2
Manifestolibri,"	3",2
Manipulation,"	1",2
Mann,"	2",2
Mans,"	1",2
Mansfield,"	1",2
Manual,"	2",2
Manuel,"	2",2
Many,"	15",2
Manza,"	1",2
Mao,"	1",2
Maoism,"	1",2
Map,"	2",2
Mapmakers,"	1",2
Mar,"	12",2
Marc,"	2",2
March,"	28",2
Marcus,"	4",2
Margaret,"	2",2
Marginal,"	1",2
Margrit,"	1",2
Mariana,"	1",2
Marijuana,"	2",2
Marina,"	1",2
Mark,"	5",2
Market,"	3",2
Marketing,"	2",2
Marks,"	1",2
Markus,"	2",2
Marriage,"	1",2
Marroqu,"	1",2
Mars,"	1",2
Mars500,"	3",2
Marsonet,"	1",2
Mart,"	1",2
Martin,"	13",2
Martins,"	1",2
Martschukat,"	1",2
Marx,"	7",2
Marxism,"	10",2
Marxist,"	5",2
Marxists,"	1",2
Marxy,"	1",2
Mary,"	1",2
Maryland,"	4",2
Masket,"	1",2
Mason,"	1",2
Masque,"	1",2
Mass,"	19",2
Massachusetts,"	10",2
Massacre,"	1",2
Master,"	2",2
Materials,"	1",2
Maternal,"	1",2
Maternity,"	2",2
Math,"	1",2
Mather,"	1",2
Mathes,"	1",2
Matriarchy,"	1",2
Matter,"	1",2
Matthew,"	1",2
Maturity,"	1",2
Maura,"	1",2
Maureen,"	1",2
Maurya,"	2",2
Max,"	2",2
Maximilien,"	1",2
Maximum,"	1",2
May,"	47",2
Mayday,"	1",2
Mayflower,"	1",2
Mayo,"	1",2
Mayor,"	1",2
Mc,"	1",2
McAdam,"	1",2
McArthur,"	1",2
McBeal,"	1",2
McCarthy,"	1",2
McCarty,"	2",2
McClure,"	7",2
McClures,"	1",2
McCormick,"	2",2
McDevitt,"	1",2
McDonough,"	1",2
McFadden,"	1",2
McFarland,"	1",2
McGill,"	2",2
McGraw,"	2",2
McIlwaine,"	1",2
McKee,"	1",2
McLure,"	1",2
McNair,"	6",2
McNeill,"	1",2
McNicoll,"	1",2
McPhail,"	1",2
McRobbie,"	4",2
Meadow,"	1",2
Mean,"	1",2
Means,"	1",2
Measurement,"	2",2
Measures,"	1",2
Mecklenburg,"	1",2
Medeiros,"	1",2
Media,"	44",2
Mediaeval,"	1",2
Mediastrike,"	1",2
Mediating,"	1",2
Medical,"	9",2
Meditations,"	1",2
Meenakshi,"	2",2
Meetings,"	2",2
Mehr,"	2",2
Meinung,"	4",2
Melanesia,"	1",2
Melanesian,"	1",2
Member,"	8",2
Members,"	10",2
Memberships,"	1",2
Memoranda,"	1",2
Memorandum,"	4",2
Men,"	1",2
Menasce,"	1",2
Mens,"	1",2
Mensch,"	1",2
Mental,"	2",2
Mercantilism,"	1",2
Merchant,"	1",2
Merchants,"	2",2
Merit,"	1",2
Merkel,"	1",2
Merriam,"	3",2
Merton,"	1",2
Merz,"	1",2
Messiah,"	1",2
Met,"	1",2
Metadata,"	1",2
Metaphor,"	2",2
Metaphysics,"	2",2
Metapolitics,"	2",2
Method,"	5",2
Methodist,"	1",2
Methods,"	2",2
Metro,"	1",2
Metropolitan,"	5",2
Metternich,"	1",2
Mexico,"	4",2
Miami,"	1",2
Mich,"	1",2
Michael,"	11",2
Michal,"	1",2
Michalowski,"	2",2
Michel,"	1",2
Michele,"	1",2
Michigan,"	5",2
Micronesia,"	1",2
Mid,"	2",2
Middle,"	15",2
Midlands,"	1",2
Mierscheid,"	1",2
Migration,"	2",2
Mike,"	1",2
Mikhail,"	1",2
Milestones,"	1",2
Milica,"	1",2
Militant,"	2",2
Militarism,"	1",2
Military,"	6",2
Mill,"	5",2
Miller,"	2",2
Mills,"	1",2
Milton,"	1",2
Minarchism,"	2",2
Mind,"	2",2
Minds,"	1",2
Mine,"	1",2
Mineka,"	1",2
Mineola,"	1",2
MiniMe,"	1",2
Minimal,"	1",2
Minimum,"	1",2
Minister,"	15",2
Ministers,"	3",2
Ministry,"	5",2
Minjung,"	1",2
Minn,"	1",2
Minneapolis,"	3",2
Minnesota,"	7",2
Minoritarianism,"	1",2
Minorities,"	1",2
Minority,"	1",2
Minutes,"	1",2
Miodownik,"	1",2
Mir,"	3",2
Miranda,"	1",2
Mirella,"	2",2
Miscegenation,"	1",2
Mischief,"	1",2
Miss,"	1",2
Missing,"	1",2
Mission,"	3",2
Mississippi,"	2",2
Misuse,"	1",2
Mitchell,"	1",2
Miuracorp,"	1",2
Mixed,"	1",2
Miyamoto,"	1",2
Mobilization,"	4",2
Mobutism,"	1",2
Mock,"	1",2
Model,"	11",2
Models,"	2",2
Moderate,"	1",2
Moderation,"	1",2
Modern,"	14",2
Modernity,"	1",2
Modified,"	1",2
Modleski,"	1",2
Module,"	2",2
Monaghan,"	1",2
Monarch,"	1",2
Monarchism,"	1",2
Monarchy,"	5",2
Monash,"	1",2
Mondale,"	2",2
Monday,"	2",2
Money,"	11",2
Monica,"	10",2
Monitor,"	3",2
Monkeywrenching,"	1",2
Montaigne,"	3",2
Montebello,"	1",2
Montesquieu,"	1",2
Month,"	1",2
Monument,"	1",2
Moods,"	1",2
Mooney,"	1",2
Moore,"	1",2
Moral,"	11",2
Morality,"	1",2
Morally,"	1",2
Mordaunt,"	1",2
More,"	9",2
Moreno,"	1",2
Moreover,"	2",2
Morgan,"	1",2
Morris,"	3",2
Most,"	13",2
Mosul,"	1",2
Mothers,"	1",2
Motion,"	2",2
Motyls,"	1",2
Mount,"	1",2
Mountain,"	1",2
MoveOn,"	1",2
Movement,"	9",2
Movements,"	6",2
Moves,"	1",2
Moving,"	1",2
Moynihan,"	1",2
Mozambique,"	2",2
Mrs,"	1",2
Muammar,"	1",2
Mubarak,"	1",2
Much,"	6",2
Mudadirwa,"	1",2
Mueller,"	2",2
Mugabe,"	7",2
Mugabes,"	1",2
Muhammad,"	1",2
Multi,"	3",2
Multicameralism,"	1",2
Multiculturalism,"	1",2
Multidisciplinary,"	1",2
Multistep,"	2",2
Munich,"	1",2
Municipal,"	2",2
Murakami,"	1",2
Murder,"	2",2
Murphy,"	2",2
Murray,"	2",2
Musashi,"	1",2
Museum,"	1",2
Music,"	19",2
MusicWorks,"	1",2
